Industry,PRIORITY,Business Name,Phone,Notes,Web Status,Claimed?,Tech Stack,Email,Socials,Address,Rating,Website
Dental,Low,Staten Island Smile Dental,+1 718-948-4000,,Active,true,,sismiledental@gmail.com,FB,"621 Katan Ave, Staten Island, NY 10312, United States",5,http://www.sismilecenter.com/
Dental,Low,Staten Island Dental Boutique,+1 347-391-4393,,Active,true,,he@1.2.0,"FB, IG","1735 Richmond Ave 2nd floor, Staten Island, NY 10314, United States",5,https://www.sidentalboutique.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing
Dental,Low,"Sola Dental Spa: Cosmetic Dentists In Staten Island, New York, Dental Clinic, Dental Implants In Staten Island, New York",+1 718-948-3777,,Active,true,,smile@soladentalspa.com,"FB, IG","3777 Richmond Ave, Staten Island, NY 10312, United States",5,https://www.soladentalspa.com/?utm_campaign=gmb
Doctors,Low,Steven H. Brenman DMD,+1 718-447-4510,,Active,true,WordPress,drstevenbrenman@gmail.com,FB,"1311 Bay St, Staten Island, NY 10305, United States",5,http://www.stevenbrenmandmd.com/
Dental,Low,Advanced Dental Arts,+1 785-537-4337,,Active,true,WordPress,bootstrap-icons@1.10.3,"FB, IG","4201 Anderson Ave A, Manhattan, KS 66503, United States",4.9,https://advdentarts.com/?utm_source=Website&utm_medium=GMB
Dental,Low,Central Park West Dentistry,+1 212-579-8885,,Active,true,WordPress,office@cpwdentistry.com,"FB, IG","1881 Broadway 4th Floor, New York, NY 10023, United States",4.9,https://cpwdentistry.com/
Dental,Low,NYC Dental Associates,+1 212-226-1899,,Active,true,,,"FB, IG","155 Spring St floor 4, New York, NY 10012, United States",4.9,http://www.nycdent.com/
Doctors,Low,"One Manhattan Dental - Dr. William Munton, DDS",+1 212-685-6221,,Active,true,Squarespace,user@domain.com,"FB, IG, IN","800A 5th Ave, New York, NY 10065, United States",4.9,https://www.onemanhattandental.com/
Dental,Low,Your Bronx Dentist,+1 718-306-6421,,Active,true,WordPress,,"FB, IG","3310 Bainbridge Ave, Bronx, NY 10467, United States",4.8,https://www.yourbronxdentist.com/
Doctors,Low,Primary Care Doctor Queens,+1 347-906-7554,,Active,true,WordPress,info@doralhw.org,"FB, IG, IN","72-23 Cypress Hills St Suite 124, Glendale, NY 11385, United States",5,http://doralhw.org/
Doctors,Low,Queens Star Medical Queens,+1 718-416-0303,,Active,true,,queensstarmedical@yahoo.com,FB,"62-98 Woodhaven Blvd Suite 7, Rego Park, NY 11374, United States",5,https://www.queensstarmedical.com/
Doctors,Low,Family Doctor Queens,+1 347-906-7551,,Active,true,WordPress,info@doralhw.org,"FB, IG, IN","72-23 Cypress Hills St Suite 133, Glendale, NY 11385, United States",5,http://doralhw.org/
Service Pro,Low,NY Family Docs,+1 718-896-4701,,Active,true,WordPress,ouroffice@example.com,"FB, IN","99-32 66th Road Suite LP, 99-32 66th Rd Suite, Rego Park, NY 11374, United States",5,https://www.nyfamilydocs.com/
Doctors,Low,Cohen Medical Practice: Queens Gynecology Top OBGYN Doctors,+1 347-545-2520,,Active,true,WordPress,bgm@2x.jpg,"FB, IG, IN","98-76 Queens Blvd STE P3, Rego Park, NY 11374, United States",5,https://nycgyne.com/?utm_source=gmb&p=QN
Doctors,Low,Forest Urgent Care,+1 718-268-6808,,Active,true,,,"FB, IG","112-01 75th Ave, Forest Hills, NY 11375, United States",5,https://www.foresturgentcare.com/
Doctors,Low,Sure Medical Care,+1 718-760-0797,,Active,true,WordPress,,,"94-25 60th Ave, Elmhurst, NY 11373, United States",5,https://www.suremedicalcare.com/
Doctors,Low,Mount Sinai Doctors Queens - Astoria,+1 718-808-7777,,Active,true,,,"FB, IG, IN","25-20 30th Ave., Astoria, NY 11102, United States",5,http://www.mountsinai.org/locations/queens/facilities/msd
Doctors,Low,"Genuine Care Physician: Arthur Pinkhasov, MD",+1 516-262-3612,,Active,true,WordPress,gcp@genuinecarephysician.com,IG,"102-55 63rd Rd, Forest Hills, NY 11375, United States",5,https://www.genuinecarephysician.com/
Doctors,Low,Rego Park Medical Associates,+1 718-592-3200,,Active,true,WordPress,info@regoparkmed.com,"FB, IG","59-10 Junction Blvd, Flushing, NY 11373, United States",5,https://www.regoparkmed.com/
Doctors,Low,Diana Elish Doctor,+1 718-440-8787,,Active,true,Squarespace,user@domain.com,"FB, IG","98-20 62nd Dr Apt. LF, Rego Park, NY 11374, United States",5,https://www.dianaelishmd.com/#services
Service Pro,Low,Viva Eve - Forest Hills,+1 212-988-2111,,Active,true,WordPress,bootstrap@5.0.2,"FB, IG, IN","108-16 63rd Rd, Forest Hills, NY 11375, United States",5,https://vivaeve.com/viva-eve-forest-hills/?utm_source=google&utm_medium=organic&utm_campaign=BRND-VE-FH-OR-SE-CV-GMB-20220301
Doctors,Low,Future Care Internal Medicine,+1 718-885-4257,,Active,true,WordPress,info@futurecaremedicine.com,"FB, IG","64-05 Yellowstone Blvd Suite CF104, Forest Hills, NY 11375, United States",5,http://www.futurecaremedicine.com/
Doctors,Low,University Health Centre at Queens,+44 28 9066 4634,,Active,true,,,,"7 University Terrace, Elmwood Mews, Belfast BT7 1NP, United Kingdom",5,http://www.universityhealthcentreatqueens.co.uk/
Doctors,Low,Northwell Health Physician Partners at Rego Park,+1 718-925-6200,,Active,true,Squarespace,,"FB, IG, IN","95-25 Queens Blvd 2nd Floor, Suite A, Rego Park, NY 11374, United States",5,https://childrenshospital.northwell.edu/find-care/locations/northwell-health-at-rego-park
Doctors,Low,Rehabilitation Medicine Center of NY,+1 212-619-2610,,Active,true,WordPress,,"FB, IG","80 Maiden Ln #703, New York, NY 10038, United States",5,http://nycpain.com/
Doctors,Low,LEAA Health - Medical House Calls,,,Active,true,Squarespace,support@leaa.io,"FB, IG, IN","509 5th Ave, New York, NY 10017, United States",5,https://leaa.io/
Doctors,Low,CityMD Rego Park Urgent Care - Queens,+1 646-647-1253,,Active,true,,,"FB, IG, IN","91-19 Queens Blvd, Elmhurst, NY 11373, United States",5,https://www.citymd.com/urgent-care-locations/ny/rego-park?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings
Doctors,Low,Best Vein Doctors Queens,+1 917-672-6827,,Active,true,WordPress,,"FB, IG, IN","111-29 Queens Blvd room 7, Forest Hills, NY 11375, United States",5,https://www.medexdtc.com/veins/
Service Pro,Low,Elite Gynecology,+1 212-991-9991,,Active,true,,advancedphysicians1@gmail.com,,"95-30 Queens Blvd, Rego Park, NY 11374, United States",5,https://www.elitegyn.com/
Doctors,Low,Vasectomy Doctors Queens,+1 917-672-8473,,Active,true,WordPress,,"FB, IG, IN","111-29 Queens Blvd room 4, Forest Hills, NY 11375, United States",5,https://www.medexdtc.com/vasectomy/
Doctors,Low,Corona Family Health Center,+1 718-592-1616,,Active,true,,,,"37-58 108th St, Corona, NY 11368, United States",5,https://www.coronafamilyhealth.com/
Doctors,Low,Plaza del Sol Family Health Center,+1 718-651-4000,,Active,true,,,,"37-12 108th St, Corona, NY 11368, United States",5,https://rymaps.xyz/business/plaza-del-sol-family-health-center-48beez
Service Pro,Low,Queens Boulevard Endoscopy Center,+1 718-406-8000,,Active,true,,bingram@frontierhh.com,FB,"3, 95-25 Queens Blvd, Rego Park, NY 11374, United States",5,https://www.queensboulevardendo.com/
Doctors,Low,"Jonathan Simhaee, MD - Pain Management Physician",+1 718-509-1900,,Active,true,WordPress,,"FB, IG","158-16 79th Ave, Fresh Meadows, NY 11366, United States",5,https://www.nynjcmd.com/
Service Pro,Low,"Metro Vein Centers | Queens, Forest Hills",+1 929-493-5928,,Active,true,,,"FB, IG, IN","68-60 Austin St Suite 400, Forest Hills, NY 11375, United States",5,https://www.metroveincenters.com/locations/new-york/queens-forest-hills?utm_source=google&utm_medium=Yext
Doctors,Low,Pain Solutions Medical PC,+1 718-544-1171,,Active,true,WordPress,info@nypainsolutions.com,"FB, IG","97-45 63rd Dr, Rego Park, NY 11374, United States",5,http://www.nypainsolutions.com/
Service Pro,Low,Atlantic Endocrinology & Diabetes,+1 718-275-2900,,Active,true,WordPress,bootstrap@5.1.3,"FB, IG, IN","97-25 63rd Dr Fl 1, Rego Park, NY 11374, United States",5,https://atlanticendopc.com/
Doctors,Low,ENT Doctor Queens,+1 646-777-8144,,Active,true,,nyentsleep@gmail.com,FB,"62-73 Woodhaven Blvd suite 2, Rego Park, NY 11374, United States",5,https://www.newyorkentinstitute.com/
Service Pro,Low,Michael,+1 718-897-6223,,Active,true,Squarespace,user@domain.com,FB,"92-15 63rd Dr, Rego Park, NY 11374, United States",5,https://www.doctormichael.org/
Doctors,Low,Doctors of Optometry - Macy's - Queens Center,+1 718-271-1583,,Active,true,,,"FB, IG, IN","Located Inside Macys, 90-01 Queens Blvd, Elmhurst, NY 11373, United States",5,https://local.lenscrafters.com/eyedoctors/ny/elmhurst/90-01-queens-blvd.html?cid=yext_odLCOD9015-110000571&y_source=1_MTg4MTUxMDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Doctors,Low,Innovation Spine Medical,+1 718-275-5200,,Active,true,WordPress,,,"97-01 66th Ave, Rego Park, NY 11374, United States",5,https://www.innovationspineny.com/?utm_source=gmb_auth
Service Pro,Low,"Queens Consultation Center, LLC",+1 718-459-5812,,Active,true,,qmd.pc@nyprofessionalmedicalmanagement.org,FB,"95-20 63rd Rd, Queens, NY 11374, United States",5,https://queensconsultationcenter.com/
Doctors,Low,CityMD Jackson Heights Urgent Care - Queens,+1 718-475-2351,,Active,true,,,"FB, IG, IN","73-02 Roosevelt Ave, Jackson Heights, NY 11372, United States",5,https://www.citymd.com/urgent-care-locations/ny/jackson-heights?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings
Doctors,Low,"Dr. Rafik Khaimov, MD Pediatrics",+1 718-606-0023,,Active,true,WordPress,info@KhaimovPediatrics.com,,"65-09 99th St, Queens, NY 11374, United States",5,https://khaimovpediatrics.com/
Doctors,Low,Dr. Rafik Khaimov Pediatrics,+1 718-606-2700,,Active,true,WordPress,info@KhaimovPediatrics.com,,"64-05 Yellowstone Blvd # 1, Forest Hills, NY 11375, United States",5,https://khaimovpediatrics.com/
Service Pro,Low,New York City Ankle & Foot,+1 347-229-0638,,Active,true,,,,"93-17 Roosevelt Ave 1st Flr, Jackson Heights, NY 11372, United States",5,http://nycpodiatra.com/?utm_source=gmb_auth
Doctors,Low,DR. RAJA BHATIA,+1 718-979-4948,,Active,true,,,,"2334 Richmond Rd, Staten Island, NY 10306, United States",4.9,https://rymaps.org/business/dr-raja-bhatia-sz0pgb
Doctors,Low,"Mount Sinai Doctors-Victory Blvd., Primary Care",+1 718-477-6900,,Active,true,,,"FB, IG, IN","2315 Victory Blvd, Staten Island, NY 10314, United States",4.9,http://www.mountsinaidoctors.org/victory/?utm_source=Yext&utm_medium=local_listing&utm_campaign=network&y_source=1_MTEyMzk3OTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Doctors,Low,"Mount Sinai Doctors-1441 South Avenue, Multispecialty",+1 718-351-8700,,Active,true,,,"FB, IG, IN","1441 South Ave Floors 1 and 8, Staten Island, NY 10314, United States",4.9,https://www.mountsinai.org/locations/staten-island/locations/south-avenue?y_source=1_MTA5NTIyMDQ2NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
Doctors,Low,"Janet E. Norton, MD",+1 718-727-9125,,Active,true,,,,"1629 Victory Blvd, Staten Island, NY 10314, United States",4.9,http://www.drjanetnorton.com/
Doctors,Low,"Mount Sinai Doctors-Staten Island, Gastroenterology",+1 718-720-5928,,Active,true,,,"FB, IG, IN","1441 South Ave 8th Floor, Staten Island, NY 10314, United States",4.9,https://www.mountsinai.org/locations/staten-island-gastroenterology?y_source=1_MTEyMzk3ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Doctors,Low,"Dr. Edward Levine, MD",+1 718-273-6999,,Active,true,,,,"1491 Richmond Rd, Staten Island, NY 10304, United States",4.9,https://rymap.org/business/dr-edward-levine-md-69hgwl
Doctors,Low,"Mount Sinai Doctors-Staten Island, Endocrinology",+1 718-273-5522,,Active,true,,,"FB, IG, IN","1441 South Ave 8th Floor, Staten Island, NY 10314, United States",4.9,https://www.mountsinai.org/locations/staten-island-endocrinology?y_source=1_MTU1MDE4OTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Doctors,Low,Northwell Health Physician Partners University Physicians Group Medicine at Forest Avenue,+1 718-447-8867,,Active,true,Squarespace,,"FB, IG, IN","584 Forest Ave Suite 1 & 2, Staten Island, NY 10310, United States",4.9,https://www.northwell.edu/doctors-offices/northwell-health-physician-partners-university-physicians-group-medicine-at-forest-avenue-0?utm_source=provider_listing&utm_medium=partner&utm_campaign=yext
Doctors,Low,"Dr. Nonna Datiashvili, MD",+1 718-605-7000,,Active,true,WordPress,,FB,"227 Koch Blvd, Staten Island, NY 10312, United States",4.9,https://weence.com/medical/doctors/staten-island/dr-nonna-datiashvili-md-2/
Doctors,Low,"Nepola Neil, MD",+1 718-667-6767,,Active,true,WordPress,,"FB, IG, IN","217 Rose Ave, Staten Island, NY 10306, United States",4.9,https://rumcsi.org/doctors/nepola-neil-md/
Doctors,Low,"Natalya Chalik, MD",+1 718-448-3800,,Active,true,Squarespace,user@domain.com,FB,"11 Ralph Pl #305, Staten Island, NY 10304, United States",4.9,http://www.natalyachalikmd.com/
Doctors,Low,Richmond Health Network,+1 718-818-1058,,Active,true,WordPress,,"FB, IG, IN","1058 Forest Ave, Staten Island, NY 10310, United States",4.9,https://rumcsi.org/locations/rumc-primary-walk-in-cardiology-staten-island/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing
Doctors,Low,"Luigi Parisi, MD",+1 718-979-1777,,Active,true,WordPress,,"FB, IG, IN","11 Ralph Pl Suite 317B, Staten Island, NY 10304, United States",4.9,https://rumcsi.org/doctors/parisi-luigi-md/
Service Pro,Low,The Spine & Pain Institute of New York,+1 718-667-3577,,Active,true,WordPress,,"FB, IG","1534 Victory Blvd, Staten Island, NY 10314, United States",4.9,https://spinepainny.com/
Doctors,Low,Dr. Abhirami Vivekanandarajah,+1 718-732-4049,,Active,true,,info@nycancer.com,,"1050 Clove Rd, Staten Island, NY 10301, United States",4.9,https://nycancer.com/people/dr_abhirami_vivekanandarajah?utm_source=GMBSocialClimb&utm_medium=AbhiramiVivekanandarajah%2CMD
Doctors,Low,Northwell Health Physician Partners Internal Medicine at Hylan Boulevard,+1 718-966-3700,,Active,true,Squarespace,,"FB, IG, IN","3589 Hylan Blvd, Staten Island, NY 10308, United States",4.9,https://www.northwell.edu/doctors-offices/northwell-health-physician-partners-internal-medicine-at-hylan-boulevard?utm_source=provider_listing&utm_medium=partner&utm_campaign=yext
Doctors,Low,"Paul A. Gessman, MD",+1 718-818-1161,,Active,true,WordPress,,"FB, IG, IN","1161 Victory Blvd, Staten Island, NY 10301, United States",4.9,https://rumcsi.org/doctors/gessman-paul-md/
Doctors,Low,"Dr. Vasilios Kountis, DO - Back Pain Specialist - Top Rated Specialist - Workers Compensation Doctor - Same Day Appointment",+1 718-962-7246,,Active,true,WordPress,admin@anagenesisspine.com,,"78 Todt Hill Rd # 112, Staten Island, NY 10314, United States",4.9,https://anagenesisspine.com/
Doctors,Low,CityMD Forest Avenue Urgent Care - Staten Island,+1 718-571-9196,,Active,true,,,"FB, IG, IN","812 Forest Ave, Staten Island, NY 10310, United States",4.9,https://www.citymd.com/urgent-care-locations/ny/forest-avenue?utm_source=google&utm_medium=GMB_listings&utm_campaign=citymd_locations_GMB_listings
Doctors,Low,AdvantageCare Physicians - Clove Road Medical Office,+1 646-680-4227,,Active,true,,,"FB, IG, IN","1050 Clove Rd, Staten Island, NY 10301, United States",4.9,https://www.acpny.com/find-a-provider/locations/clove-road-medical-office
Doctors,Low,Richmond University Medical Center,+1 718-818-1234,,Active,true,WordPress,,"FB, IG, IN","355 Bard Ave, Staten Island, NY 10310, United States",4.9,https://rumcsi.org/locations/main-hospital/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing
Doctors,Low,Medical Offices of Manhattan - Midtown,+1 212-398-1709,,Active,true,WordPress,hello@momnyc.com,"FB, IG, IN","211 E 51st St, New York, NY 10022, United States",4.6,https://www.medicalofficesofmanhattan.com/locations/midtown-east-51st-3rd/?utm_source=GMB&utm_medium=Bio&utm_campaign=MidtownEast
Doctors,Low,Medical Offices of Manhattan - Upper West Side,+1 212-223-0349,,Active,true,WordPress,hello72@momnyc.com,"FB, IG, IN","112 W 72nd St, New York, NY 10023, United States",4.6,https://www.medicalofficesofmanhattan.com/locations/upper-west-side/?utm_source=GMB&utm_medium=UWSBio&utm_campaign=UpperWestSide
Doctors,Low,Medical Offices of Manhattan - Upper East Side,+1 212-879-4700,,Active,true,WordPress,,"FB, IG, IN","201 E 65th St, New York, NY 10065, United States",4.6,https://www.medicalofficesofmanhattan.com/
Doctors,Low,Medical Offices of Manhattan - Columbus Circle,+1 212-769-4200,,Active,true,WordPress,columbuscircle@momnyc.com,"FB, IG, IN","330 W 58th St #301, New York, NY 10019, United States",4.6,https://www.medicalofficesofmanhattan.com/locations/columbus-circle-west-58th-8th/?utm_source=GMB&utm_medium=Bio&utm_campaign=ColumbusCircle
Doctors,Low,Stonecreek Family Physicians,+1 785-587-4101,,Active,true,,,FB,"4101 Anderson Ave, Manhattan, KS 66503, United States",4.6,https://www.stonecreekfp.com/
Doctors,Low,"Dr. Karen Graves, DO",+1 785-537-2651,,Active,true,WordPress,,"FB, IN","1325 Research Park Drive, Manhattan, KS 66502, United States",4.6,https://www.stormontvail.org/provider/karen-graves-do/
Service Pro,Low,Manhattan Family Practice,+1 212-288-7193,,Active,true,WordPress,,"FB, IG","911 Park Ave, New York, NY 10075, United States",4.6,http://www.manhattanfamilypractice.com/
Doctors,Low,"Bradley K. Harrison, MD, FAAFP - Concierge Med Lounge",+1 785-706-4327,,Active,true,WordPress,info@hydrationivlounge.com,"FB, IG","2012 Vanesta Pl #220, Manhattan, KS 66503, United States",4.6,http://www.conciergemedlounge.com/
Doctors,Low,Medical Associates of Manhattan,+1 212-230-1144,,Active,true,WordPress,uses@zocdoc.com,FB,"121 E 60th St # 9B, New York, NY 10022, United States",4.6,http://www.gastroenterologistny.com/
Doctors,Low,Manhattan Primary Care,+1 212-389-9929,,Active,true,WordPress,,"FB, IG, IN","983 Park Ave Suite 1D22, New York, NY 10028, United States",4.6,https://www.manhattanprimarycaredoctorsnyc.com/?utm_source=Google&utm_medium=GMB&utm_campaign=Manhattan_Primary_Care&utm_content=83rd
Doctors,Low,The EyeDoctors Optometrists,+1 785-537-1118,,Active,true,WordPress,eyecarepartners@steadyrain.com,"FB, IG, IN","3012 Anderson Ave, Manhattan, KS 66503, United States",4.6,https://www.theeyedoctors.net/locations/ks/manhattan/manhattan?utm_source=gmb&utm_medium=yext
Doctors,Low,One Medical Primary Care Clinic - Flatiron,+1 888-663-6331,,Active,true,,,"FB, IG, IN","35 E 21st St 7th floor, New York, NY 10010, United States",4.6,https://onemedical.com/locations/nyc/35e21st?y_source=1_MTA1Mzk0OTM0Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
Service Pro,Low,Inspire ENT & Pulmonology,+1 785-539-3504,,Active,true,WordPress,,,"4201 Anderson Ave STE C, Manhattan, KS 66503, United States",4.6,http://www.inspire-med.com/
Doctors,Low,"Orthopaedic and Sports Medicine Center; Dr. James R. McAtee, MD",+1 785-537-4200,,Active,true,,,"FB, IG","1600 Charles Pl #1600 #2750, Manhattan, KS 66502, United States",4.6,http://www.kansasortho.com/?utm_medium=Dr.JamesR.McAtee%2CMD
